DEBUG: General     , 1694058048567> LoggerManager.init                  > Initializing...
LOG  : General     , 1694060174327> ETW Logger | asthmaticTrait(): counterDecrease: 0.8897643685340881, modData.AsthmaticCounter: -25858.613082030977
LOG  : General     , 1694060174327> ETW Logger | outdoorsman(): totalGain=2.7036402225494385. OutdoorsmanCounter=4983182.425274111
LOG  : General     , 1694060174328> ETW Logger | fearOfLocations(): modData.FearOfOutside: 774.4434349116933
LOG  : General     , 1694060174328> ETW Logger | smoker(): smoking addictionDecay: 0.0032732000637054445, modData.SmokingAddiction: 1878.3468002465588
LOG  : General     , 1694060175826> ETW Logger | ISInventoryTransferAction.perform(): Moved weight: 2595.1433021789417, Moved Items: 3936
LOG  : General     , 1694060175843> ETW Logger | ISInventoryTransferAction.perform(): Moved weight: 2595.153302178718, Moved Items: 3937
LOG  : General     , 1694060176824> ETW Logger | asthmaticTrait(): counterDecrease: 0.8911351919174194, modData.AsthmaticCounter: -25859.504217222893
LOG  : General     , 1694060176825> ETW Logger | outdoorsman(): totalGain=2.7031352519989014. OutdoorsmanCounter=4983185.128409363
LOG  : General     , 1694060176825> ETW Logger | fearOfLocations(): modData.FearOfOutside: 775.3482094404516
LOG  : General     , 1694060176825> ETW Logger | smoker(): smoking addictionDecay: 0.0032732000637054445, modData.SmokingAddiction: 1878.3435270464952
LOG  : General     , 1694060179337> ETW Logger | asthmaticTrait(): counterIncrease: 0.9802768014785311, modData.AsthmaticCounter: -25858.523940421415
LOG  : General     , 1694060179337> ETW Logger | outdoorsman(): totalGain=2.702630341053009. OutdoorsmanCounter=4983187.831039704
LOG  : General     , 1694060179338> ETW Logger | fearOfLocations(): modData.FearOfOutside: 776.2517547856543
LOG  : General     , 1694060179338> ETW Logger | smoker(): smoking addictionDecay: 0.0032732000637054445, modData.SmokingAddiction: 1878.3402538464316
LOG  : General     , 1694060181842> ETW Logger | asthmaticTrait(): counterDecrease: 0.8834134340286255, modData.AsthmaticCounter: -25859.407353855444
LOG  : General     , 1694060181842> ETW Logger | outdoorsman(): totalGain=2.7021215558052063. OutdoorsmanCounter=4983190.53316126
LOG  : General     , 1694060181843> ETW Logger | fearOfLocations(): modData.FearOfOutside: 777.1540730289818
LOG  : General     , 1694060181843> ETW Logger | smoker(): smoking addictionDecay: 0.0032732000637054445, modData.SmokingAddiction: 1878.336980646368
LOG  : General     , 1694060184328> ETW Logger | asthmaticTrait(): counterDecrease: 0.8840347945690156, modData.AsthmaticCounter: -25860.291388650014
LOG  : General     , 1694060184329> ETW Logger | outdoorsman(): totalGain=2.701610803604126. OutdoorsmanCounter=4983193.234772064
LOG  : General     , 1694060184330> ETW Logger | fearOfLocations(): modData.FearOfOutside: 778.0551745885627
LOG  : General     , 1694060184330> ETW Logger | smoker(): smoking addictionDecay: 0.0032732000637054445, modData.SmokingAddiction: 1878.3337074463043
LOG  : General     , 1694060185623> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1694060185624> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1694060202480> writing C:\Users\Administrator\Zomboid\Saves\Sandbox\05-09-2023_12-16-54\InGameMap.ini
LOG  : General     , 1694060204379> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1694060204380> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1694060204380> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1694060204381> EXITDEBUG: ToggleEscapeMenu 5
LOG  : General     , 1694060204382> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1694060204382> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1694060204382> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1694060204382> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1694060204383> ECC: OnKeyPressed HoangNguyen
LOG  : General     , 1694060205396> EXITDEBUG: onMenuItemMouseDownMainMenu 1 (item=EXIT)
LOG  : General     , 1694060205398> EXITDEBUG: onMenuItemMouseDownMainMenu 2
LOG  : General     , 1694060205398> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1694060205398> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1694060205399> EXITDEBUG: pauseSoundAndMusic 1
LOG  : General     , 1694060205399> EXITDEBUG: pauseSoundAndMusic 2
LOG  : General     , 1694060205399> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1694060205399> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1694060205400> EXITDEBUG: Core.quit 1
LOG  : General     , 1694060205400> EXITDEBUG: Core.quit 2
LOG  : General     , 1694060205400> EXITDEBUG: onMenuItemMouseDownMainMenu 3
LOG  : General     , 1694060205401> EXITDEBUG: IngameState.updateInternal 1
LOG  : General     , 1694060205401> EXITDEBUG: IngameState.updateInternal 2
LOG  : General     , 1694060205651> reanimate: saved 0 zombies
LOG  : General     , 1694060205709> Saving GlobalModData
LOG  : General     , 1694060205712> EXITDEBUG: IngameState.updateInternal 3
LOG  : General     , 1694060205715> removing all player data
LOG  : General     , 1694060205715> - player: 0
LOG  : General     , 1694060205715> removing player inventory
LOG  : General     , 1694060205715> removing buttonprompts
LOG  : General     , 1694060205715> removing loot inventory
LOG  : General     , 1694060205715> removing equipped icons
LOG  : General     , 1694060205715> removing characterInfo
LOG  : General     , 1694060205716> removing backButtonWheel
LOG  : General     , 1694060205716> removing craftingUI
LOG  : General     , 1694060205716> removing mechanicsUI
LOG  : General     , 1694060205716> writing C:\Users\Administrator\Zomboid\Saves\Sandbox\05-09-2023_12-16-54\InGameMap.ini
LOG  : General     , 1694060205717> removing tuningUI
LOG  : General     , 1694060205717> STATE: exit zombie.gameStates.IngameState
LOG  : General     , 1694060205717> EXITDEBUG: IngameState.exit 1
LOG  : General     , 1694060205717> EXITDEBUG: IngameState.exit 2
LOG  : General     , 1694060205719> EXITDEBUG: IngameState.exit 3 (alpha=0.0)
LOG  : General     , 1694060205753> EXITDEBUG: IngameState.exit 3 (alpha=0.072)
LOG  : General     , 1694060205789> EXITDEBUG: IngameState.exit 3 (alpha=0.142)
LOG  : General     , 1694060205826> EXITDEBUG: IngameState.exit 3 (alpha=0.216)
LOG  : General     , 1694060205861> EXITDEBUG: IngameState.exit 3 (alpha=0.286)
LOG  : General     , 1694060205898> EXITDEBUG: IngameState.exit 3 (alpha=0.36)
LOG  : General     , 1694060205935> EXITDEBUG: IngameState.exit 3 (alpha=0.432)
LOG  : General     , 1694060205970> EXITDEBUG: IngameState.exit 3 (alpha=0.504)
LOG  : General     , 1694060206007> EXITDEBUG: IngameState.exit 3 (alpha=0.578)
LOG  : General     , 1694060206046> EXITDEBUG: IngameState.exit 3 (alpha=0.654)
LOG  : General     , 1694060206081> EXITDEBUG: IngameState.exit 3 (alpha=0.726)
LOG  : General     , 1694060206116> EXITDEBUG: IngameState.exit 3 (alpha=0.796)
LOG  : General     , 1694060206152> EXITDEBUG: IngameState.exit 3 (alpha=0.868)
LOG  : General     , 1694060206188> EXITDEBUG: IngameState.exit 3 (alpha=0.938)
LOG  : General     , 1694060206224> EXITDEBUG: IngameState.exit 3 (alpha=1.0)
LOG  : General     , 1694060206224> EXITDEBUG: IngameState.exit 4
LOG  : General     , 1694060206225> EXITDEBUG: IngameState.exit 5
LOG  : General     , 1694060206225> EXITDEBUG: WorldStreamer.stop 1
LOG  : General     , 1694060206225> EXITDEBUG: WorldStreamer.stop 2
LOG  : General     , 1694060206495> EXITDEBUG: WorldStreamer.stop 3
LOG  : General     , 1694060206495> EXITDEBUG: WorldStreamer.stop 4
LOG  : General     , 1694060206495> EXITDEBUG: ChunkSaveWorker.SaveNow 1
LOG  : General     , 1694060206496> EXITDEBUG: ChunkSaveWorker.SaveNow 3
LOG  : General     , 1694060206511> EXITDEBUG: WorldStreamer.stop 5
LOG  : General     , 1694060206660> EXITDEBUG: IngameState.exit 6
LOG  : General     , 1694060206707> EXITDEBUG: IngameState.exit 7
LOG  : General     , 1694060206840> EXITDEBUG: IngameState.exit 8
LOG  : General     , 1694060207030> EXITDEBUG: IngameState.exit 9
LOG  : General     , 1694060214205> EXITDEBUG: IngameState.exit 10
LOG  : Mod         , 1694060214216> refusing to list examplemod
LOG  : Mod         , 1694060214290> 2x version of Onifurniture.pack not found.
LOG  : Mod         , 1694060214303> 2x version of rvinterior.pack found.
LOG  : Mod         , 1694060214339> 2x version of TA_UNPACK.pack not found.
LOG  : Mod         , 1694060214342> loading Vietnamese Language
LOG  : Mod         , 1694060214401> loading TakeAnyAmount
LOG  : Mod         , 1694060214415> mod "TakeAnyAmount" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1694060214416> mod "TakeAnyAmount" overrides media/lua/shared/translate/ca/contextmenu_ca.txt
LOG  : Mod         , 1694060214417> mod "TakeAnyAmount" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1694060214418> mod "TakeAnyAmount" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1694060214419> mod "TakeAnyAmount" overrides media/lua/shared/translate/cs/contextmenu_cs.txt
LOG  : Mod         , 1694060214421> mod "TakeAnyAmount" overrides media/lua/shared/translate/da/contextmenu_da.txt
LOG  : Mod         , 1694060214421> mod "TakeAnyAmount" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1694060214422> mod "TakeAnyAmount" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1694060214423> mod "TakeAnyAmount" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1694060214424> mod "TakeAnyAmount" overrides media/lua/shared/translate/fi/contextmenu_fi.txt
LOG  : Mod         , 1694060214425> mod "TakeAnyAmount" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1694060214425> mod "TakeAnyAmount" overrides media/lua/shared/translate/hu/contextmenu_hu.txt
LOG  : Mod         , 1694060214426> mod "TakeAnyAmount" overrides media/lua/shared/translate/id/contextmenu_id.txt
LOG  : Mod         , 1694060214427> mod "TakeAnyAmount" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1694060214428> mod "TakeAnyAmount" overrides media/lua/shared/translate/jp/contextmenu_jp.txt
LOG  : Mod         , 1694060214429> mod "TakeAnyAmount" overrides media/lua/shared/translate/ko/contextmenu_ko.txt
LOG  : Mod         , 1694060214430> mod "TakeAnyAmount" overrides media/lua/shared/translate/nl/contextmenu_nl.txt
LOG  : Mod         , 1694060214430> mod "TakeAnyAmount" overrides media/lua/shared/translate/no/contextmenu_no.txt
LOG  : Mod         , 1694060214431> mod "TakeAnyAmount" overrides media/lua/shared/translate/ph/contextmenu_ph.txt
LOG  : Mod         , 1694060214432> mod "TakeAnyAmount" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1694060214433> mod "TakeAnyAmount" overrides media/lua/shared/translate/pt/contextmenu_pt.txt
LOG  : Mod         , 1694060214434> mod "TakeAnyAmount" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1694060214435> mod "TakeAnyAmount" overrides media/lua/shared/translate/ro/contextmenu_ro.txt
LOG  : Mod         , 1694060214436> mod "TakeAnyAmount" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1694060214436> mod "TakeAnyAmount" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1694060214437> mod "TakeAnyAmount" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1694060214438> mod "TakeAnyAmount" overrides media/lua/shared/translate/ua/contextmenu_ua.txt
LOG  : Mod         , 1694060214440> loading BasedBackpack
LOG  : Mod         , 1694060214450> mod "BasedBackpack" overrides media/fileguidtable.xml
LOG  : Mod         , 1694060214459> loading AutoMechanics
LOG  : Mod         , 1694060214475> mod "AutoMechanics" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1694060214477> mod "AutoMechanics" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1694060214479> mod "AutoMechanics" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1694060214481> mod "AutoMechanics" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1694060214483> loading CombatText
LOG  : Mod         , 1694060214499> mod "CombatText" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1694060214500> mod "CombatText" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1694060214501> mod "CombatText" overrides media/lua/shared/translate/jp/ui_jp.txt
LOG  : Mod         , 1694060214502> mod "CombatText" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1694060214504> loading DylansZombieLoot
LOG  : Mod         , 1694060214509> loading LazoloDynamicBackpackUpgrades
LOG  : Mod         , 1694060214520> mod "LazoloDynamicBackpackUpgrades" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1694060214521> mod "LazoloDynamicBackpackUpgrades" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1694060214524> mod "LazoloDynamicBackpackUpgrades" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1694060214540> loading LetMeThink
LOG  : Mod         , 1694060214553> mod "LetMeThink" overrides media/lua/client/context/ismenucontextworld.lua
LOG  : Mod         , 1694060214555> mod "LetMeThink" overrides media/lua/client/hotbar/ishotbar.lua
LOG  : Mod         , 1694060214556> mod "LetMeThink" overrides media/lua/client/isui/isbackbuttonwheel.lua
LOG  : Mod         , 1694060214558> mod "LetMeThink" overrides media/lua/client/isui/isbuttonprompt.lua
LOG  : Mod         , 1694060214560> mod "LetMeThink" overrides media/lua/client/isui/isdpadwheels.lua
LOG  : Mod         , 1694060214561> mod "LetMeThink" overrides media/lua/client/isui/isemoteradialmenu.lua
LOG  : Mod         , 1694060214563> mod "LetMeThink" overrides media/lua/client/isui/isfirearmradialmenu.lua
LOG  : Mod         , 1694060214564> mod "LetMeThink" overrides media/lua/client/isui/isinventorypage.lua
LOG  : Mod         , 1694060214565> mod "LetMeThink" overrides media/lua/client/isui/isinventorypane.lua
LOG  : Mod         , 1694060214566> mod "LetMeThink" overrides media/lua/client/isui/isinventorypanecontextmenu.lua
LOG  : Mod         , 1694060214567> mod "LetMeThink" overrides media/lua/client/isui/isjoystickbuttonradialmenu.lua
LOG  : Mod         , 1694060214569> mod "LetMeThink" overrides media/lua/client/isui/islcdbar.lua
LOG  : Mod         , 1694060214570> mod "LetMeThink" overrides media/lua/client/isui/islightsourceradialmenu.lua
LOG  : Mod         , 1694060214572> mod "LetMeThink" overrides media/lua/client/isui/isworldobjectcontextmenu.lua
LOG  : Mod         , 1694060214573> mod "LetMeThink" overrides media/lua/client/isui/maps/isworldmap.lua
LOG  : Mod         , 1694060214574> mod "LetMeThink" overrides media/lua/client/radiocom/isuiradio/issinewavedisplay.lua
LOG  : Mod         , 1694060214576> mod "LetMeThink" overrides media/lua/client/vehicles/isui/isvehicledashboard.lua
LOG  : Mod         , 1694060214577> mod "LetMeThink" overrides media/lua/client/vehicles/isui/isvehiclemechanics.lua
LOG  : Mod         , 1694060214578> mod "LetMeThink" overrides media/lua/client/vehicles/isui/isvehiclemenu.lua
LOG  : Mod         , 1694060214580> mod "LetMeThink" overrides media/lua/client/vehicles/isui/isvehicleregulator.lua
LOG  : Mod         , 1694060214582> mod "LetMeThink" overrides media/lua/client/xpsystem/isui/ishealthpanel.lua
